Time(milliseconds),Start Range (Miles),End Range (Miles),High Power (Boolean),Number of Pules (Multi-Pulse),width (degrees),Azimuth(Degrees),Elevation (Degrees)
505.0384129,0,200,1,18,3,6.25,216.75
507.1856851,0,200,1,1,3,6.25,219.5
509.3329573,0,200,1,1,3,6.25,222.25
511.4802294,0,200,1,1,3,6.25,225
513.6275016,0,200,1,1,3,6.25,227.75
515.7747738,0,200,1,1,3,6.25,230.5
517.9220459,0,200,1,1,3,6.25,233.25
520.0693181,0,200,1,1,3,6.25,236
522.2165903,0,200,1,1,3,6.25,238.75
524.3638624,0,200,1,1,3,6.25,241.5
526.5111346,0,200,1,1,3,6.25,244.25
528.6584067,0,200,1,1,3,6.25,247
530.8056789,0,200,1,1,3,6.25,249.75
532.9529511,0,200,1,1,3,6.25,252.5
535.1002232,0,200,1,1,3,6.25,255.25
537.2474954,0,200,1,20,3,6.25,258
539.3947676,0,200,1,1,3,6.25,260.75
541.5420397,0,200,1,12,3,6.25,263.5
543.6893119,0,200,1,1,3,6.25,266.25
545.8365841,0,200,1,1,3,6.25,269
547.9838562,0,200,1,19,3,6.25,271.75
550.1311284,0,200,1,25,3,6.25,274.5
552.2784005,0,200,1,1,3,6.25,277.25
554.4256727,0,200,1,8,3,6.25,280
556.5729449,0,200,1,1,3,6.25,282.75
558.720217,0,200,1,1,3,6.25,285.5
560.8674892,0,200,1,14,3,6.25,288.25
563.0147614,0,200,1,1,3,6.25,291
565.1620335,0,200,1,21,3,6.25,293.75
567.3093057,0,200,1,31,3,6.25,296.5
569.4565779,0,200,1,1,3,6.25,299.25
571.60385,0,200,1,1,3,6.25,302
573.7511222,0,200,1,26,3,6.25,304.75
575.8983943,0,200,1,1,3,6.25,307.5
578.0456665,0,200,1,1,3,6.25,310.25
580.1929387,0,200,1,21,3,6.25,313
582.3402108,0,200,1,1,3,6.25,315.75
584.487483,0,200,1,12,3,6.25,318.5
586.6347552,0,200,1,1,3,6.25,321.25
588.7820273,0,200,1,25,3,6.25,324
590.9292995,0,200,1,1,3,6.25,326.75
593.0765717,0,200,1,21,3,6.25,329.5
595.2238438,0,200,1,1,3,6.25,332.25
597.371116,0,200,1,1,3,6.25,335
599.5183882,0,200,1,21,3,6.25,337.75
601.6656603,0,200,1,1,3,6.25,340.5
603.8129325,0,200,1,9,3,6.25,343.25
605.9602046,0,200,1,1,3,6.25,346
608.1074768,0,200,1,29,3,6.25,348.75
610.254749,0,200,1,1,3,6.25,351.5
612.4020211,0,200,1,19,3,6.25,354.25
614.5492933,0,200,1,1,3,6.25,357
616.6965655,0,200,1,1,3,6.25,359.75
618.8438376,0,200,1,1,3,7.5,2.5
620.9911098,0,200,1,1,3,7.5,5.25
623.138382,0,200,1,1,3,7.5,8
625.2856541,0,200,1,20,3,7.5,10.75
627.4329263,0,200,1,1,3,7.5,13.5
629.5801984,0,200,1,1,3,7.5,16.25
631.7274706,0,200,1,1,3,7.5,19
633.8747428,0,200,1,22,3,7.5,21.75
636.0220149,0,200,1,1,3,7.5,24.5
638.1692871,0,200,1,1,3,7.5,27.25
640.3165593,0,200,1,1,3,7.5,30
642.4638314,0,200,1,1,3,7.5,32.75
644.6111036,0,200,1,1,3,7.5,35.5
646.7583758,0,200,1,1,3,7.5,38.25
648.9056479,0,200,1,1,3,7.5,41
651.0529201,0,200,1,1,3,7.5,43.75
653.2001922,0,200,1,1,3,7.5,46.5
655.3474644,0,200,1,1,3,7.5,49.25
657.4947366,0,200,1,5,3,7.5,52
659.6420087,0,200,1,1,3,7.5,54.75
661.7892809,0,200,1,1,3,7.5,57.5
663.9365531,0,200,1,16,3,7.5,60.25
666.0838252,0,200,1,1,3,7.5,63
668.2310974,0,200,1,1,3,7.5,65.75
670.3783696,0,200,1,1,3,7.5,68.5
672.5256417,0,200,1,1,3,7.5,71.25
674.6729139,0,200,1,1,3,7.5,74
676.8201861,0,200,1,1,3,7.5,76.75
678.9674582,0,200,1,1,3,7.5,79.5
681.1147304,0,200,1,1,3,7.5,82.25
683.2620025,0,200,1,1,3,7.5,85
685.4092747,0,200,1,6,3,7.5,87.75
687.5565469,0,200,1,1,3,7.5,90.5
689.703819,0,200,1,1,3,7.5,93.25
691.8510912,0,200,1,1,3,7.5,96
693.9983634,0,200,1,1,3,7.5,98.75
696.1456355,0,200,1,1,3,7.5,101.5
698.2929077,0,200,1,1,3,7.5,104.25
700.4401799,0,200,1,6,3,7.5,107
702.587452,0,200,1,1,3,7.5,109.75
704.7347242,0,200,1,17,3,7.5,112.5
706.8819963,0,200,1,1,3,7.5,115.25
709.0292685,0,200,1,1,3,7.5,118
711.1765407,0,200,1,4,3,7.5,120.75
713.3238128,0,200,1,1,3,7.5,123.5
715.471085,0,200,1,14,3,7.5,126.25
717.6183572,0,200,1,1,3,7.5,129
719.7656293,0,200,1,1,3,7.5,131.75
721.9129015,0,200,1,21,3,7.5,134.5
724.0601737,0,200,1,1,3,7.5,137.25
726.2074458,0,200,1,1,3,7.5,140
728.354718,0,200,1,2,3,7.5,142.75
730.5019901,0,200,1,20,3,7.5,145.5
732.6492623,0,200,1,28,3,7.5,148.25
734.7965345,0,200,1,10,3,7.5,151
736.9438066,0,200,1,8,3,7.5,153.75
739.0910788,0,200,1,1,3,7.5,156.5
741.238351,0,200,1,1,3,7.5,159.25
743.3856231,0,200,1,1,3,7.5,162
745.5328953,0,200,1,1,3,7.5,164.75
747.6801675,0,200,1,1,3,7.5,167.5
749.8274396,0,200,1,1,3,7.5,170.25
751.9747118,0,200,1,1,3,7.5,173
754.1219839,0,200,1,20,3,7.5,175.75
756.2692561,0,200,1,20,3,7.5,178.5
758.4165283,0,200,1,1,3,7.5,181.25
760.5638004,0,200,1,1,3,7.5,184
762.7110726,0,200,1,1,3,7.5,186.75
764.8583448,0,200,1,1,3,7.5,189.5
767.0056169,0,200,1,8,3,7.5,192.25
769.1528891,0,200,1,1,3,7.5,195
771.3001613,0,200,1,29,3,7.5,197.75
773.4474334,0,200,1,1,3,7.5,200.5
775.5947056,0,200,1,24,3,7.5,203.25
777.7419778,0,200,1,28,3,7.5,206
779.8892499,0,200,1,1,3,7.5,208.75
782.0365221,0,200,1,1,3,7.5,211.5
784.1837942,0,200,1,21,3,7.5,214.25
786.3310664,0,200,1,1,3,7.5,217
788.4783386,0,200,1,1,3,7.5,219.75
790.6256107,0,200,1,1,3,7.5,222.5
792.7728829,0,200,1,22,3,7.5,225.25
794.9201551,0,200,1,1,3,7.5,228
797.0674272,0,200,1,1,3,7.5,230.75
799.2146994,0,200,1,1,3,7.5,233.5
801.3619716,0,200,1,3,3,7.5,236.25
803.5092437,0,200,1,1,3,7.5,239
805.6565159,0,200,1,1,3,7.5,241.75
807.803788,0,200,1,21,3,7.5,244.5
809.9510602,0,200,1,1,3,7.5,247.25
812.0983324,0,200,1,1,3,7.5,250
814.2456045,0,200,1,30,3,7.5,252.75
816.3928767,0,200,1,1,3,7.5,255.5
818.5401489,0,200,1,2,3,7.5,258.25
820.687421,0,200,1,1,3,7.5,261
822.8346932,0,200,1,1,3,7.5,263.75
824.9819654,0,200,1,1,3,7.5,266.5
827.1292375,0,200,1,1,3,7.5,269.25
829.2765097,0,200,1,1,3,7.5,272
831.4237818,0,200,1,1,3,7.5,274.75
833.571054,0,200,1,1,3,7.5,277.5
835.7183262,0,200,1,1,3,7.5,280.25
837.8655983,0,200,1,8,3,7.5,283
840.0128705,0,200,1,31,3,7.5,285.75
842.1601427,0,200,1,1,3,7.5,288.5
844.3074148,0,200,1,15,3,7.5,291.25
846.454687,0,200,1,1,3,7.5,294
848.6019592,0,200,1,8,3,7.5,296.75
850.7492313,0,200,1,1,3,7.5,299.5
852.8965035,0,200,1,1,3,7.5,302.25
855.0437757,0,200,1,1,3,7.5,305
857.1910478,0,200,1,1,3,7.5,307.75
859.33832,0,200,1,1,3,7.5,310.5
861.4855921,0,200,1,1,3,7.5,313.25
863.6328643,0,200,1,1,3,7.5,316
865.7801365,0,200,1,1,3,7.5,318.75
867.9274086,0,200,1,1,3,7.5,321.5
870.0746808,0,200,1,1,3,7.5,324.25
872.221953,0,200,1,10,3,7.5,327
874.3692251,0,200,1,28,3,7.5,329.75
876.5164973,0,200,1,4,3,7.5,332.5
878.6637695,0,200,1,16,3,7.5,335.25
880.8110416,0,200,1,1,3,7.5,338
882.9583138,0,200,1,14,3,7.5,340.75
885.1055859,0,200,1,4,3,7.5,343.5
887.2528581,0,200,1,1,3,7.5,346.25
889.4001303,0,200,1,14,3,7.5,349
891.5474024,0,200,1,1,3,7.5,351.75
893.6946746,0,200,1,1,3,7.5,354.5
895.8419468,0,200,1,1,3,7.5,357.25
897.9892189,0,200,1,1,3,8.75,0
900.1364911,0,200,1,1,3,8.75,2.75
902.2837633,0,200,1,1,3,8.75,5.5
904.4310354,0,200,1,9,3,8.75,8.25
906.5783076,0,200,1,27,3,8.75,11
908.7255797,0,200,1,31,3,8.75,13.75
910.8728519,0,200,1,1,3,8.75,16.5
913.0201241,0,200,1,8,3,8.75,19.25
915.1673962,0,200,1,1,3,8.75,22
917.3146684,0,200,1,1,3,8.75,24.75
919.4619406,0,200,1,1,3,8.75,27.5
921.6092127,0,200,1,1,3,8.75,30.25
923.7564849,0,200,1,1,3,8.75,33
925.9037571,0,200,1,20,3,8.75,35.75
928.0510292,0,200,1,1,3,8.75,38.5
930.1983014,0,200,1,1,3,8.75,41.25
932.3455736,0,200,1,1,3,8.75,44
934.4928457,0,200,1,10,3,8.75,46.75
936.6401179,0,200,1,1,3,8.75,49.5
938.78739,0,200,1,9,3,8.75,52.25
940.9346622,0,200,1,1,3,8.75,55
943.0819344,0,200,1,1,3,8.75,57.75
945.2292065,0,200,1,1,3,8.75,60.5
947.3764787,0,200,1,25,3,8.75,63.25
949.5237509,0,200,1,1,3,8.75,66
951.671023,0,200,1,1,3,8.75,68.75
953.8182952,0,200,1,9,3,8.75,71.5
955.9655674,0,200,1,1,3,8.75,74.25
958.1128395,0,200,1,31,3,8.75,77
960.2601117,0,200,1,19,3,8.75,79.75
962.4073838,0,200,1,13,3,8.75,82.5
964.554656,0,200,1,1,3,8.75,85.25
966.7019282,0,200,1,1,3,8.75,88
968.8492003,0,200,1,1,3,8.75,90.75
970.9964725,0,200,1,1,3,8.75,93.5
973.1437447,0,200,1,1,3,8.75,96.25
975.2910168,0,200,1,1,3,8.75,99
977.438289,0,200,1,3,3,8.75,101.75
979.5855612,0,200,1,1,3,8.75,104.5
981.7328333,0,200,1,1,3,8.75,107.25
983.8801055,0,200,1,1,3,8.75,110
986.0273776,0,200,1,1,3,8.75,112.75
988.1746498,0,200,1,1,3,8.75,115.5
990.321922,0,200,1,1,3,8.75,118.25
992.4691941,0,200,1,1,3,8.75,121
994.6164663,0,200,1,24,3,8.75,123.75
996.7637385,0,200,1,1,3,8.75,126.5
998.9110106,0,200,1,1,3,8.75,129.25
1001.058283,0,200,1,1,3,8.75,132
1003.205555,0,200,1,1,3,8.75,134.75
1005.352827,0,200,1,1,3,8.75,137.5
1007.500099,0,200,1,14,3,8.75,140.25
1009.647371,0,200,1,1,3,8.75,143
1011.794644,0,200,1,1,3,8.75,145.75
1013.941916,0,200,1,13,3,8.75,148.5
1016.089188,0,200,1,1,3,8.75,151.25
1018.23646,0,200,1,7,3,8.75,154
1020.383732,0,200,1,1,3,8.75,156.75
1022.531004,0,200,1,1,3,8.75,159.5
1024.678277,0,200,1,1,3,8.75,162.25
1026.825549,0,200,1,1,3,8.75,165
1028.972821,0,200,1,9,3,8.75,167.75
1031.120093,0,200,1,1,3,8.75,170.5
1033.267365,0,200,1,8,3,8.75,173.25
1035.414637,0,200,1,1,3,8.75,176
1037.56191,0,200,1,12,3,8.75,178.75
1039.709182,0,200,1,1,3,8.75,181.5
1041.856454,0,200,1,1,3,8.75,184.25
1044.003726,0,200,1,26,3,8.75,187
1046.150998,0,200,1,11,3,8.75,189.75
1048.29827,0,200,1,13,3,8.75,192.5
1050.445543,0,200,1,4,3,8.75,195.25
1052.592815,0,200,1,1,3,8.75,198
1054.740087,0,200,1,2,3,8.75,200.75
1056.887359,0,200,1,1,3,8.75,203.5
1059.034631,0,200,1,1,3,8.75,206.25
1061.181903,0,200,1,1,3,8.75,209
1063.329176,0,200,1,31,3,8.75,211.75
1065.476448,0,200,1,1,3,8.75,214.5
1067.62372,0,200,1,1,3,8.75,217.25
1069.770992,0,200,1,10,3,8.75,220
1071.918264,0,200,1,22,3,8.75,222.75
1074.065536,0,200,1,1,3,8.75,225.5
1076.212809,0,200,1,9,3,8.75,228.25
1078.360081,0,200,1,1,3,8.75,231
1080.507353,0,200,1,1,3,8.75,233.75
1082.654625,0,200,1,1,3,8.75,236.5
1084.801897,0,200,1,26,3,8.75,239.25
1086.949169,0,200,1,6,3,8.75,242
1089.096442,0,200,1,1,3,8.75,244.75
1091.243714,0,200,1,1,3,8.75,247.5
1093.390986,0,200,1,19,3,8.75,250.25
1095.538258,0,200,1,10,3,8.75,253
1097.68553,0,200,1,9,3,8.75,255.75
1099.832802,0,200,1,32,3,8.75,258.5
1101.980074,0,200,1,15,3,8.75,261.25
1104.127347,0,200,1,1,3,8.75,264
1106.274619,0,200,1,1,3,8.75,266.75
1108.421891,0,200,1,10,3,8.75,269.5
1110.569163,0,200,1,13,3,8.75,272.25
1112.716435,0,200,1,1,3,8.75,275
1114.863707,0,200,1,1,3,8.75,277.75
1117.01098,0,200,1,1,3,8.75,280.5
1119.158252,0,200,1,1,3,8.75,283.25
1121.305524,0,200,1,1,3,8.75,286
1123.452796,0,200,1,1,3,8.75,288.75
1125.600068,0,200,1,1,3,8.75,291.5
1127.74734,0,200,1,1,3,8.75,294.25
1129.894613,0,200,1,1,3,8.75,297
1132.041885,0,200,1,19,3,8.75,299.75
1134.189157,0,200,1,1,3,8.75,302.5
1136.336429,0,200,1,1,3,8.75,305.25
1138.483701,0,200,1,1,3,8.75,308
1140.630973,0,200,1,1,3,8.75,310.75
1142.778246,0,200,1,1,3,8.75,313.5
1144.925518,0,200,1,1,3,8.75,316.25
1147.07279,0,200,1,1,3,8.75,319
1149.220062,0,200,1,1,3,8.75,321.75
1151.367334,0,200,1,1,3,8.75,324.5
1153.514606,0,200,1,1,3,8.75,327.25
1155.661879,0,200,1,1,3,8.75,330
1157.809151,0,200,1,2,3,8.75,332.75
1159.956423,0,200,1,1,3,8.75,335.5
1162.103695,0,200,1,20,3,8.75,338.25
1164.250967,0,200,1,1,3,8.75,341
1166.398239,0,200,1,16,3,8.75,343.75
1168.545512,0,200,1,1,3,8.75,346.5
1170.692784,0,200,1,1,3,8.75,349.25
1172.840056,0,200,1,1,3,8.75,352
1174.987328,0,200,1,31,3,8.75,354.75
1177.1346,0,200,1,9,3,8.75,357.5
1179.281872,0,200,1,1,3,10,0.25
1181.429145,0,200,1,1,3,10,3
1183.576417,0,200,1,1,3,10,5.75
1185.723689,0,200,1,1,3,10,8.5
1187.870961,0,200,1,1,3,10,11.25
1190.018233,0,200,1,1,3,10,14
1192.165505,0,200,1,1,3,10,16.75
1194.312778,0,200,1,1,3,10,19.5
1196.46005,0,200,1,1,3,10,22.25
1198.607322,0,200,1,1,3,10,25
1200.754594,0,200,1,1,3,10,27.75
1202.901866,0,200,1,1,3,10,30.5
1205.049138,0,200,1,1,3,10,33.25
1207.196411,0,200,1,1,3,10,36
1209.343683,0,200,1,1,3,10,38.75
1211.490955,0,200,1,1,3,10,41.5
1213.638227,0,200,1,1,3,10,44.25
1215.785499,0,200,1,1,3,10,47
1217.932771,0,200,1,1,3,10,49.75
1220.080044,0,200,1,1,3,10,52.5
1222.227316,0,200,1,1,3,10,55.25
1224.374588,0,200,1,1,3,10,58
1226.52186,0,200,1,1,3,10,60.75
1228.669132,0,200,1,1,3,10,63.5
1230.816404,0,200,1,1,3,10,66.25
1232.963676,0,200,1,1,3,10,69
1235.110949,0,200,1,1,3,10,71.75
1237.258221,0,200,1,1,3,10,74.5
1239.405493,0,200,1,1,3,10,77.25
1241.552765,0,200,1,1,3,10,80
1243.700037,0,200,1,1,3,10,82.75
1245.847309,0,200,1,1,3,10,85.5
1247.994582,0,200,1,1,3,10,88.25
1250.141854,0,200,1,1,3,10,91
1252.289126,0,200,1,1,3,10,93.75
1254.436398,0,200,1,1,3,10,96.5
1256.58367,0,200,1,1,3,10,99.25
1258.730942,0,200,1,1,3,10,102
1260.878215,0,200,1,1,3,10,104.75
1263.025487,0,200,1,1,3,10,107.5
1265.172759,0,200,1,1,3,10,110.25
1267.320031,0,200,1,1,3,10,113
1269.467303,0,200,1,1,3,10,115.75
1271.614575,0,200,1,1,3,10,118.5
1273.761848,0,200,1,1,3,10,121.25
1275.90912,0,200,1,1,3,10,124
1278.056392,0,200,1,1,3,10,126.75
1280.203664,0,200,1,1,3,10,129.5
1282.350936,0,200,1,1,3,10,132.25
1284.498208,0,200,1,1,3,10,135
1286.645481,0,200,1,1,3,10,137.75
1288.792753,0,200,1,1,3,10,140.5
1290.940025,0,200,1,1,3,10,143.25
1293.087297,0,200,1,1,3,10,146
1295.234569,0,200,1,1,3,10,148.75
1297.381841,0,200,1,1,3,10,151.5
1299.529114,0,200,1,1,3,10,154.25
1301.676386,0,200,1,1,3,10,157
1303.823658,0,200,1,1,3,10,159.75
1305.97093,0,200,1,1,3,10,162.5
1308.118202,0,200,1,1,3,10,165.25
1310.265474,0,200,1,1,3,10,168
1312.412747,0,200,1,1,3,10,170.75
1314.560019,0,200,1,1,3,10,173.5
1316.707291,0,200,1,1,3,10,176.25
1318.854563,0,200,1,1,3,10,179
1321.001835,0,200,1,1,3,10,181.75
1323.149107,0,200,1,1,3,10,184.5
1325.29638,0,200,1,1,3,10,187.25
1327.443652,0,200,1,1,3,10,190
1329.590924,0,200,1,1,3,10,192.75
1331.738196,0,200,1,1,3,10,195.5
1333.885468,0,200,1,1,3,10,198.25
1336.03274,0,200,1,1,3,10,201
1338.180013,0,200,1,1,3,10,203.75
1340.327285,0,200,1,1,3,10,206.5
1342.474557,0,200,1,1,3,10,209.25
1344.621829,0,200,1,1,3,10,212
1346.769101,0,200,1,1,3,10,214.75
1348.916373,0,200,1,1,3,10,217.5
1351.063646,0,200,1,1,3,10,220.25
1353.210918,0,200,1,1,3,10,223
1355.35819,0,200,1,1,3,10,225.75
1357.505462,0,200,1,1,3,10,228.5
1359.652734,0,200,1,1,3,10,231.25
1361.800006,0,200,1,1,3,10,234
1363.947278,0,200,1,1,3,10,236.75
1366.094551,0,200,1,1,3,10,239.5
1368.241823,0,200,1,1,3,10,242.25
1370.389095,0,200,1,1,3,10,245
1372.536367,0,200,1,1,3,10,247.75
1374.683639,0,200,1,1,3,10,250.5
1376.830911,0,200,1,1,3,10,253.25
1378.978184,0,200,1,1,3,10,256
1381.125456,0,200,1,1,3,10,258.75
1383.272728,0,200,1,1,3,10,261.5
1385.42,0,200,1,1,3,10,264.25
1387.567272,0,200,1,1,3,10,267
1389.714544,0,200,1,1,3,10,269.75
1391.861817,0,200,1,1,3,10,272.5
1394.009089,0,200,1,1,3,10,275.25
1396.156361,0,200,1,1,3,10,278
1398.303633,0,200,1,1,3,10,280.75
1400.450905,0,200,1,1,3,10,283.5
1402.598177,0,200,1,1,3,10,286.25
1404.74545,0,200,1,1,3,10,289
1406.892722,0,200,1,1,3,10,291.75
1409.039994,0,200,1,1,3,10,294.5
1411.187266,0,200,1,1,3,10,297.25
1413.334538,0,200,1,1,3,10,300
1415.48181,0,200,1,1,3,10,302.75
1417.629083,0,200,1,1,3,10,305.5
1419.776355,0,200,1,1,3,10,308.25
1421.923627,0,200,1,1,3,10,311
1424.070899,0,200,1,1,3,10,313.75
1426.218171,0,200,1,1,3,10,316.5
1428.365443,0,200,1,1,3,10,319.25
1430.512716,0,200,1,1,3,10,322
1432.659988,0,200,1,1,3,10,324.75
1434.80726,0,200,1,1,3,10,327.5
1436.954532,0,200,1,1,3,10,330.25
1439.101804,0,200,1,1,3,10,333
1441.249076,0,200,1,1,3,10,335.75
1443.396349,0,200,1,1,3,10,338.5
1445.543621,0,200,1,1,3,10,341.25
1447.690893,0,200,1,1,3,10,344
1449.838165,0,200,1,1,3,10,346.75
1451.985437,0,200,1,1,3,10,349.5
1454.132709,0,200,1,1,3,10,352.25
1456.279982,0,200,1,1,3,10,355
1458.427254,0,200,1,1,3,10,357.75
1460.574526,0,200,1,1,3,11.25,0.5
1462.721798,0,200,1,1,3,11.25,3.25
1464.86907,0,200,1,1,3,11.25,6
1467.016342,0,200,1,1,3,11.25,8.75
1469.163615,0,200,1,1,3,11.25,11.5
1471.310887,0,200,1,1,3,11.25,14.25
1473.458159,0,200,1,1,3,11.25,17
1475.605431,0,200,1,1,3,11.25,19.75
1477.752703,0,200,1,1,3,11.25,22.5
1479.899975,0,200,1,1,3,11.25,25.25
1482.047247,0,200,1,1,3,11.25,28
1484.19452,0,200,1,1,3,11.25,30.75
1486.341792,0,200,1,1,3,11.25,33.5
1488.489064,0,200,1,1,3,11.25,36.25
1490.636336,0,200,1,1,3,11.25,39
1492.783608,0,200,1,1,3,11.25,41.75
1494.93088,0,200,1,1,3,11.25,44.5
1497.078153,0,200,1,1,3,11.25,47.25
1499.225425,0,200,1,1,3,11.25,50
1501.372697,0,200,1,1,3,11.25,52.75
1503.519969,0,200,1,1,3,11.25,55.5
1505.667241,0,200,1,1,3,11.25,58.25
1507.814513,0,200,1,1,3,11.25,61
1509.961786,0,200,1,1,3,11.25,63.75
1512.109058,0,200,1,1,3,11.25,66.5
1514.25633,0,200,1,1,3,11.25,69.25
1516.403602,0,200,1,1,3,11.25,72
1518.550874,0,200,1,1,3,11.25,74.75
1520.698146,0,200,1,1,3,11.25,77.5
1522.845419,0,200,1,1,3,11.25,80.25
1524.992691,0,200,1,1,3,11.25,83
1527.139963,0,200,1,1,3,11.25,85.75
1529.287235,0,200,1,1,3,11.25,88.5
1531.434507,0,200,1,1,3,11.25,91.25
1533.581779,0,200,1,1,3,11.25,94
1535.729052,0,200,1,1,3,11.25,96.75
1537.876324,0,200,1,1,3,11.25,99.5
1540.023596,0,200,1,1,3,11.25,102.25
1542.170868,0,200,1,1,3,11.25,105
1544.31814,0,200,1,1,3,11.25,107.75
1546.465412,0,200,1,1,3,11.25,110.5
1548.612685,0,200,1,1,3,11.25,113.25
1550.759957,0,200,1,1,3,11.25,116
1552.907229,0,200,1,1,3,11.25,118.75
1555.054501,0,200,1,1,3,11.25,121.5
1557.201773,0,200,1,1,3,11.25,124.25
1559.349045,0,200,1,1,3,11.25,127
1561.496318,0,200,1,1,3,11.25,129.75
1563.64359,0,200,1,1,3,11.25,132.5
1565.790862,0,200,1,1,3,11.25,135.25
1567.938134,0,200,1,1,3,11.25,138
1570.085406,0,200,1,1,3,11.25,140.75
1572.232678,0,200,1,1,3,11.25,143.5
1574.379951,0,200,1,1,3,11.25,146.25
1576.527223,0,200,1,1,3,11.25,149
1578.674495,0,200,1,1,3,11.25,151.75
1580.821767,0,200,1,1,3,11.25,154.5
1582.969039,0,200,1,1,3,11.25,157.25
1585.116311,0,200,1,1,3,11.25,160
1587.263584,0,200,1,1,3,11.25,162.75
1589.410856,0,200,1,1,3,11.25,165.5
1591.558128,0,200,1,1,3,11.25,168.25
1593.7054,0,200,1,1,3,11.25,171
1595.852672,0,200,1,1,3,11.25,173.75
1597.999944,0,200,1,1,3,11.25,176.5
1600.147217,0,200,1,1,3,11.25,179.25
1602.294489,0,200,1,1,3,11.25,182
1604.441761,0,200,1,1,3,11.25,184.75
1606.589033,0,200,1,1,3,11.25,187.5
1608.736305,0,200,1,1,3,11.25,190.25
1610.883577,0,200,1,1,3,11.25,193
1613.030849,0,200,1,1,3,11.25,195.75
1615.178122,0,200,1,1,3,11.25,198.5
1617.325394,0,200,1,1,3,11.25,201.25
1619.472666,0,200,1,1,3,11.25,204
1621.619938,0,200,1,1,3,11.25,206.75
1623.76721,0,200,1,1,3,11.25,209.5
1625.914482,0,200,1,1,3,11.25,212.25
1628.061755,0,200,1,1,3,11.25,215
1630.209027,0,200,1,1,3,11.25,217.75
1632.356299,0,200,1,1,3,11.25,220.5
1634.503571,0,200,1,1,3,11.25,223.25
1636.650843,0,200,1,1,3,11.25,226
1638.798115,0,200,1,1,3,11.25,228.75
1640.945388,0,200,1,1,3,11.25,231.5
1643.09266,0,200,1,1,3,11.25,234.25
1645.239932,0,200,1,1,3,11.25,237
1647.387204,0,200,1,1,3,11.25,239.75
1649.534476,0,200,1,1,3,11.25,242.5
1651.681748,0,200,1,1,3,11.25,245.25
1653.829021,0,200,1,1,3,11.25,248
1655.976293,0,200,1,1,3,11.25,250.75
1658.123565,0,200,1,1,3,11.25,253.5
1660.270837,0,200,1,1,3,11.25,256.25
1662.418109,0,200,1,1,3,11.25,259
1664.565381,0,200,1,1,3,11.25,261.75
1666.712654,0,200,1,1,3,11.25,264.5
1668.859926,0,200,1,1,3,11.25,267.25
1671.007198,0,200,1,1,3,11.25,270
1673.15447,0,200,1,1,3,11.25,272.75
1675.301742,0,200,1,1,3,11.25,275.5
1677.449014,0,200,1,1,3,11.25,278.25
1679.596287,0,200,1,1,3,11.25,281
1681.743559,0,200,1,1,3,11.25,283.75
1683.890831,0,200,1,1,3,11.25,286.5
1686.038103,0,200,1,1,3,11.25,289.25
1688.185375,0,200,1,1,3,11.25,292
1690.332647,0,200,1,1,3,11.25,294.75
1692.47992,0,200,1,1,3,11.25,297.5
1694.627192,0,200,1,1,3,11.25,300.25
1696.774464,0,200,1,1,3,11.25,303
1698.921736,0,200,1,1,3,11.25,305.75
1701.069008,0,200,1,1,3,11.25,308.5
1703.21628,0,200,1,1,3,11.25,311.25
1705.363553,0,200,1,1,3,11.25,314
1707.510825,0,200,1,1,3,11.25,316.75
1709.658097,0,200,1,1,3,11.25,319.5
1711.805369,0,200,1,1,3,11.25,322.25
1713.952641,0,200,1,1,3,11.25,325
1716.099913,0,200,1,1,3,11.25,327.75
1718.247186,0,200,1,1,3,11.25,330.5
1720.394458,0,200,1,1,3,11.25,333.25
1722.54173,0,200,1,1,3,11.25,336
1724.689002,0,200,1,1,3,11.25,338.75
1726.836274,0,200,1,1,3,11.25,341.5
1728.983546,0,200,1,1,3,11.25,344.25
1731.130819,0,200,1,1,3,11.25,347
1733.278091,0,200,1,1,3,11.25,349.75
1735.425363,0,200,1,1,3,11.25,352.5
1737.572635,0,200,1,1,3,11.25,355.25
1739.719907,0,200,1,1,3,11.25,358
1741.867179,0,200,1,1,3,12.5,0.75
1744.014451,0,200,1,1,3,12.5,3.5
1746.161724,0,200,1,1,3,12.5,6.25
1748.308996,0,200,1,1,3,12.5,9
1750.456268,0,200,1,1,3,12.5,11.75
1752.60354,0,200,1,1,3,12.5,14.5
1754.750812,0,200,1,1,3,12.5,17.25
1756.898084,0,200,1,1,3,12.5,20
1759.045357,0,200,1,1,3,12.5,22.75
1761.192629,0,200,1,1,3,12.5,25.5
1763.339901,0,200,1,1,3,12.5,28.25
1765.487173,0,200,1,1,3,12.5,31
1767.634445,0,200,1,1,3,12.5,33.75
1769.781717,0,200,1,1,3,12.5,36.5
1771.92899,0,200,1,1,3,12.5,39.25
1774.076262,0,200,1,1,3,12.5,42
1776.223534,0,200,1,1,3,12.5,44.75
1778.370806,0,200,1,1,3,12.5,47.5
1780.518078,0,200,1,1,3,12.5,50.25
1782.66535,0,200,1,1,3,12.5,53
1784.812623,0,200,1,1,3,12.5,55.75
1786.959895,0,200,1,1,3,12.5,58.5
1789.107167,0,200,1,1,3,12.5,61.25
1791.254439,0,200,1,1,3,12.5,64
1793.401711,0,200,1,1,3,12.5,66.75
1795.548983,0,200,1,1,3,12.5,69.5
1797.696256,0,200,1,1,3,12.5,72.25
1799.843528,0,200,1,1,3,12.5,75
